web-scraper-order,web-scraper-start-url,profile,profile-href,brand,model,price,stars,t2size,t2width,arch,weight,comfort,style,comment
1588906403-4975,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=7,,https://www.zappos.com/p/brooks-levitate-2-tan-brown-wood/product/9045793/color/782728,Brooks,Levitate 2,$84.94 ,4Rated 4 stars out of 5,89%,93%,68%,Weight: 13 oz,,5Rated 5 stars out of 5,
1588907215-7654,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=3,New,https://www.zappos.com/p/nike-react-infinity-run-fk-true-white-photo-blue-white/product/9440675/color/888550,Nike,React Infinity Run FK,$160.00 ,5Rated 5 stars out of 5,null,null,null,Weight: 10.27 oz,,,"I typically wear size 11 including my orthotics. These size 11s crunched my feet. I returned them and ordered them in 11.5 next to hopefully get a better fit. I did like the material and the design (5-stars), but they definitely fit too snug for size 11 (3-stars). To save time, I’d suggest ordering them in 2-3 sizes and decide which works, then return the others."
1588907529-9300,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=2,,https://www.zappos.com/p/nike-revolution-5-cool-grey-pure-platinum-dark-grey/product/9266704/color/591040,Nike,Revolution 5,$61.34 ,4Rated 4 stars out of 5,86%,93%,57%,Weight: 11.4 oz,1Rated 1 stars out of 5,,
1588907554-9453,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=2,,https://www.zappos.com/p/brooks-ghost-12-red-ebony-grey/product/9223532/color/851444,Brooks,Ghost 12,$129.95 ,4Rated 4 stars out of 5,86%,85%,81%,Weight: 10 oz,5Rated 5 stars out of 5,,
1588907246-7836,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=3,,https://www.zappos.com/p/new-balance-fuelcell-rebel-white-black/product/9221126/color/742,New Balance,FuelCell Rebel,$129.99 ,4Rated 4 stars out of 5,70%,100%,89%,Weight: 8 oz,,,"Shoes are very light. Material is soft and fits like a glove. Sizing is off though. I wear 9 medium, ordered 9.5 which were small and narrow. Excellent return system at Zappos, returned and ordered 10 wide for a perfect fit."
1588906070-3480,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=9,,https://www.zappos.com/p/saucony-kinvara-10-blue-black/product/9160355/color/3691,Saucony,Kinvara 10,$109.95 ,4Rated 4 stars out of 5,90%,90%,80%,Weight: 9 oz,,,Not good for running no arch support.
1588907979-11838,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=0,,https://www.zappos.com/p/asics-gt-2000-8-mako-blue-black/product/9300940/color/687281,ASICS,GT-2000 8,$119.95 ,4Rated 4 stars out of 5,75%,69%,65%,Weight: 10 oz,,1Rated 1 stars out of 5,
1588906660-5697,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=6,,https://www.zappos.com/p/inov-8-f-litee-230-v2-blue-white/product/9170243/color/1418,inov-8,F-Lite™ 230 V2,$125.00 ,4Rated 4 stars out of 5,80%,77%,88%,Weight: 9 oz,,,"We live in Florida and the shoes breathe well. We have had an issue with the shoelaces, which do not stay tied and fray at the end. I haven’t seen this kind of shoelace fraying since the 80s."
1588906271-4362,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=8,,https://www.zappos.com/p/adidas-running-energyfalcon-maroon-core-black-active-maroon/product/9221125/color/830700,adidas Running,Energyfalcon,$70.00 ,4Rated 4 stars out of 5,50%,83%,73%,Weight: 15 oz,,,"Odd fit and and the insert slides around the shoe. After a few weeks I just could not wear them anymore. I’d have sent them back but the box was needed for a school project. Some pros: breath really well, good for a foot that isn’t medium, but also not quite true wide (although that isn’t me) Cons: run about a half size large, insert keep sliding around while walking and especially running. 

Overall, good shoe, but slightly overpriced for the quality."
1588907061-7037,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=4,,https://www.zappos.com/p/under-armour-ua-charged-assert-8-pitch-gray-white-hushed-blue/product/9184515/color/840523,Under Armour,UA Charged Assert 8,$70.00 ,5Rated 5 stars out of 5,67%,94%,72%,Weight: 11 oz,,,"Comfy, a size smaller than usual"
1588906020-3236,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=9,,https://www.zappos.com/p/saucony-triumph-17-grey-black/product/9338839/color/408,Saucony,Triumph 17,$150.00 ,5Rated 5 stars out of 5,90%,100%,70%,Weight: 10 oz,,,Great fit!
1588907428-8752,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=2,,https://www.zappos.com/p/nike-legend-react-2-black-black-university-red-white/product/9222117/color/370299,Nike,Legend React 2,$100.00 ,5Rated 5 stars out of 5,100%,100%,50%,Weight: 11 oz,5Rated 5 stars out of 5,,
1588906942-6606,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=5,,https://www.zappos.com/p/hoka-one-one-elevon-2-dark-shadow-imperial-blue/product/9321302/color/842491,Hoka One One,Elevon 2,$159.95 ,4Rated 4 stars out of 5,100%,100%,50%,Weight: 11 oz,5Rated 5 stars out of 5,,
1588906043-3342,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=9,,https://www.zappos.com/p/saucony-ride-iso-2-metal-quake/product/9243277/color/819790,Saucony,Ride ISO 2,$120.00 ,5Rated 5 stars out of 5,83%,100%,92%,Weight: 10 oz,5Rated 5 stars out of 5,,
1588906256-4256,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=8,,https://www.zappos.com/p/nike-flyease-air-zoom-pegasus-36-racer-blue-black-blue-hero-white/product/9222134/color/810311,Nike,FlyEase Air Zoom Pegasus 36,$94.97 ,3Rated 3 stars out of 5,71%,54%,83%,Weight: 12 oz,4Rated 4 stars out of 5,,
1588906335-4607,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=7,,https://www.zappos.com/p/adidas-running-ultraboost-20-footwear-white-gold-metallic-crystal-white/product/9315046/color/844366,adidas Running,Ultraboost 20,$180.00 ,4Rated 4 stars out of 5,81%,100%,59%,Weight: 11.8 oz,5Rated 5 stars out of 5,,
1588906706-5857,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=6,,https://www.zappos.com/p/on-cloudace-navy-malibu/product/9054679/color/811580,On,Cloudace,$199.99 ,4Rated 4 stars out of 5,83%,100%,67%,Weight: 13 oz,,5Rated 5 stars out of 5,
1588907835-10988,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=0,,https://www.zappos.com/p/new-balance-fresh-foam-vongo-v4-light-aluminum-black/product/9221133/color/809630,New Balance,Fresh Foam Vongo v4,$139.95 ,4Rated 4 stars out of 5,80%,88%,56%,Weight: 1 lb,,,"Bravo New Balance !
   This shoe is the real deal. The upper is sturdy with adequate ventilation. The toe box has ample height and is roomy but not overly so. The midfoot wrap adds good support .The bootie construction has a good feel and adds to the amazing fit. The midsole is plush and forgiving but not too soft. The sock top feature adds to the secure feel of this shoe. The outsole has flex grooves in all the right spots without being overly flexible. 
All in all a fantastic mild stability shoe with a cushioned ride and great transition.  The Vongo v4
 delivers the goods !"
1588907558-9476,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=2,,https://www.zappos.com/p/brooks-levitate-3-navy-poseidon/product/9305403/color/851872,Brooks,Levitate 3,$149.95 ,4Rated 4 stars out of 5,88%,75%,75%,Weight: 12 oz,5Rated 5 stars out of 5,,
1588906339-4640,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=7,,https://www.zappos.com/p/adidas-running-response-trail-core-black-core-black-grey-six/product/9221122/color/780697,adidas Running,Response Trail,$38.00 ,3Rated 3 stars out of 5,86%,100%,100%,Weight: 12 oz,,4Rated 4 stars out of 5,
1588906159-3856,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=8,,https://www.zappos.com/p/adidas-running-alphabounce-rc-2-core-black-night-metallic-core-black/product/9157628/color/737782,adidas Running,Alphabounce RC 2,$80.00 ,5Rated 5 stars out of 5,67%,100%,83%,Weight: 13 oz,5Rated 5 stars out of 5,,
1588907829-10950,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=0,,https://www.zappos.com/p/new-balance-1500v6-lemon-slush-black/product/9287564/color/832827,New Balance,1500v6,$109.99 ,4Rated 4 stars out of 5,80%,100%,75%,Weight: 8 oz,,,"This shoe is a neutral running shoe. I wear custom orthotics, which is why I bought them. They are extremely light and breath very well. I hardly even know they’re on my feet. Perfect for 5k or 10k."
1588906986-6744,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=4,,https://www.zappos.com/p/under-armour-ua-surge-se-black-white-white/product/9141930/color/31878,Under Armour,UA Surge SE,$48.75 ,5Rated 5 stars out of 5,100%,93%,60%,Weight: 10.9 oz,,,Very comfortable and was exactly what was expected.
1588907648-9949,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=1,,https://www.zappos.com/p/brooks-levitate-2-mallard-green-grey-black/product/9045793/color/779610,Brooks,Levitate 2,$82.50 ,4Rated 4 stars out of 5,89%,93%,68%,Weight: 13 oz,4Rated 4 stars out of 5,,
1588907648-9947,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=1,,https://www.zappos.com/p/brooks-levitate-2-mallard-green-grey-black/product/9045793/color/779610,Brooks,Levitate 2,$82.50 ,4Rated 4 stars out of 5,89%,93%,68%,Weight: 13 oz,5Rated 5 stars out of 5,,
1588906217-4060,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=8,,https://www.zappos.com/p/nike-flex-2019-rn-black-black-university-red-white/product/9191881/color/370299,Nike,Flex 2019 RN,$85.00 ,3Rated 3 stars out of 5,86%,92%,93%,Weight: 10 oz,,,"I don’t know how big the other reviewers feet are or how coordinated they are, but I have absolutely no problem whatsoever putting these shoes on. Yes, this particular shoe does have an elastic band design that takes a little getting used to at first, but they’re not impossible to put on. 

The esthetics are awesome and the fit is perfect. They’re also super comfortable."
1588907341-8253,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=3,,https://www.zappos.com/p/new-balance-fresh-foam-arishi-v2-grey-gum/product/9287573/color/94638,New Balance,Fresh Foam Arishi v2,$74.99 ,2Rated 2 stars out of 5,100%,100%,75%,Weight: 9.4 oz,5Rated 5 stars out of 5,,
1588907059-7024,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=4,,https://www.zappos.com/p/mizuno-wave-rider-23-melon-nimbus-cloud/product/9309083/color/837850,Mizuno,Wave Rider 23,$94.95 ,4Rated 4 stars out of 5,100%,100%,100%,Weight: 10 oz,,5Rated 5 stars out of 5,
1588907638-9891,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=1,,https://www.zappos.com/p/brooks-dyad-10-grey-black-tan/product/9046342/color/454191,Brooks,Dyad 10,$89.97 ,4Rated 4 stars out of 5,85%,69%,69%,Weight: 14 oz,,,"I found the new Dyad 10 to be better and worse than the Dyad 9. While the shoe feels like it runs a little wider in the toe box, the rest of the shoe feels a bit narrow. 

On top of that Brooks seems to have opted for cheaper materials so the shoe is lacking the support it once had in the side of the shoes. There is a noticeable difference in materials between past Dyads and this model while this probably lets the shoe breathe better and lends itself to a slightly lighter shoe, it removes the side support the shoe was once known for.

Add to that the ugly color options and you have another mixed bag shoe from Brooks."
1588906049-3368,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=9,,https://www.zappos.com/p/hoka-one-one-mach-2-drizzle-storm-blue/product/9140313/color/782373,Hoka One One,Mach 2,$139.95 ,4Rated 4 stars out of 5,71%,86%,67%,Weight: 9 oz,5Rated 5 stars out of 5,,
1588907019-6859,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=4,,https://www.zappos.com/p/on-cloudrush-black-white/product/8886218/color/151,On,Cloudrush,$129.99 ,4Rated 4 stars out of 5,67%,100%,100%,Weight: 9 oz,,,"I found this shoe to be patently unstable. It rocks left to right so much that I experienced stress and pain in my calves and shin muscles just from wearing them to gym for an hour to test them out. Perhaps the muscles would retrain themselves to compensate over time, but they felt like a knee injury waiting to happen, so I returned them"
1588906003-3184,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=9,,https://www.zappos.com/p/skechers-max-cushion-54440-black-blue/product/9287211/color/2557,SKECHERS,Max Cushion - 54440,$75.00 ,4Rated 4 stars out of 5,80%,80%,60%,Weight: 13 oz,,,"The most comfortable running shoe I have ever had.   This is my second pair, wear even when not running since so comfortable .  Great for people with foot pain"
1588906422-5098,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=7,,https://www.zappos.com/p/brooks-adrenaline-gts-20-poseidon-flint-stone-red/product/9221992/color/857590,Brooks,Adrenaline GTS 20,$129.95 ,4Rated 4 stars out of 5,84%,90%,66%,Weight: 10 oz,,,"Brooks Adrenaline GTS 20 Review

I have been a New Balance 990 guy for the last twenty or so years. I was ready to push the button here on v5 when a little more hipper spirit nudged me over to the Brooks' side of Zappos. 

While in Brooksville, I travelled to where the Adrenalines hang out.  They looked cool, light, comfy, and came in widths. I chose the stealth black 13 4E. 

I speed walk with my Labrador Retriever 6 miles a day and I'm happy to say I may be faster, certainly more comfortable, and obviously overjoyed in my selection. And yes, I'm coming back for more Adrenaline (Black / Lime and Black / Ketchup) ; one pair for my birthday, and one pair for Christmas.

I've been shopping at Zappos for about 10 years and, ladies and gentlemen, you have not let me down once. I actually look forward to returning shoes (wrong sizes) so I can hang with the customer service folks.

Thanks much for making this guy's shoe buying journey more enjoyable."
1588907467-8950,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=2,,https://www.zappos.com/p/nike-free-rn-5-0-2020-aura-limelight-dark-smoke-grey/product/9355867/color/855992,Nike,Free RN 5.0 2020,$100.00 ,5Rated 5 stars out of 5,100%,100%,100%,Weight: 7.1 oz,5Rated 5 stars out of 5,,
1588906145-3800,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=8,,https://www.zappos.com/p/hoka-one-one-gaviota-2-rio-red-dark-slate/product/9140338/color/813659,Hoka One One,Gaviota 2,$149.95 ,4Rated 4 stars out of 5,78%,83%,77%,Heel Height: 1 1?2 in,5Rated 5 stars out of 5,,
1588906391-4898,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=7,,https://www.zappos.com/p/adidas-running-nova-run-legend-ink-dash-grey-bright-cyan/product/9221117/color/840127,adidas Running,Nova Run,$63.00 ,5Rated 5 stars out of 5,100%,100%,100%,Weight: 13 oz,,,Great show
1588907494-9083,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=2,,https://www.zappos.com/p/nike-air-zoom-pegasus-36-laser-crimson-white-light-smoke-grey/product/9191853/color/838642,Nike,Air Zoom Pegasus 36,$90.00 ,4Rated 4 stars out of 5,85%,85%,83%,Weight: 10 oz,1Rated 1 stars out of 5,,
1588907960-11721,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=0,,https://www.zappos.com/p/asics-gt-2000-8-sour-yuzu-black/product/9300940/color/807819,ASICS,GT-2000 8,$119.95 ,4Rated 4 stars out of 5,75%,69%,65%,Weight: 10 oz,,5Rated 5 stars out of 5,
1588907725-10347,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=1,,https://www.zappos.com/p/asics-gel-nimbus-22-white-electric-blue/product/9315741/color/107025,ASICS,GEL-Nimbus® 22,$149.95 ,4Rated 4 stars out of 5,90%,85%,85%,Heel Height: 2 in,,5Rated 5 stars out of 5,
1588906147-3821,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=8,,https://www.zappos.com/p/mizuno-wave-horizon-3-ocean-depths-cloud/product/9150761/color/788029,Mizuno,Wave Horizon 3,$144.99 ,5Rated 5 stars out of 5,100%,100%,67%,Weight: 14 oz,,,I need the support and these really deliver.  I was also amazed at the plush feel the first step I took!
1588906244-4210,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=8,,https://www.zappos.com/p/nike-downshifter-9-cool-grey-metallic-silver-wolf-grey/product/9191891/color/747673,Nike,Downshifter 9,$45.00 ,4Rated 4 stars out of 5,83%,82%,77%,Weight: 10 oz,,,"I've put a couple hundred miles of running into these shoes and I can now say that I'm glad I bought them. I'm a little more likely to have feet that ache after a run, but these are light and I look forward to my runs in them."
1588906053-3398,https://www.zappos.com/men-road-running-shoes/CK_XARC81wEY0O4BIOruAcABAuICBQECAwQY.zso?s=bestForYou%2Fdesc&p=9,,https://www.zappos.com/p/hoka-one-one-hupana-2-black-blackened-pearl/product/8912829/color/716940,Hoka One One,Hupana 2,$114.95 ,4Rated 4 stars out of 5,71%,54%,80%,Weight: 11 oz,,,Nice shoe just too narrow for me. Also the crease in the toe box was a bit painful when either walking or running. Wanted to like them but had to return.
